"Tipo";"Tipo residencia";"Razón social";"Nombre";"Primer apellido";"Segundo apellido";"Dirección";"Código postal";"Poblacion";"Provincia";"Correo";"Contacto adicional";"Correo envio";"WSEndpointEfaktur";"WSOperation";"WSNamespace";"WSNodename";"Descripcion Departamento";"Departamento";"CIF";"Archivo Datos Contratante";"WSEndpointFACe";"FACe";;
0;0;"LEMOIZKO UDALA/AYUNTAMIENTO DE LEMOIZ";;;;"Barrio Urizar, 56 ";48620;"Lemoiz ";"Bizkaia";"lemoizkoudala.biscaytik@bizkaia.org";;;;;;;;;"P4806600E";"https://www.lemoiz.eu/efaktur/empresas/consultaUnidades.action?cif=P4806600E";"https://www.lemoiz.eu/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"LEZAMAKO UDALA/AYUNTAMIENTO DE LEZAMA";;;;"Aretxalde Auzoa, 1 ";48196;"Lezama";"Bizkaia";"lezamakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4809400G";"https://www.lezama.eus/efaktur/empresas/consultaUnidades.action?cif=P4809400G";"https://www.lezama.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"LOIUKO UDALA/AYUNTAMIENTO DE LOIU";;;;"Herriko Enparantza, 1 ";48180;"Loiu ";"Bizkaia";"loiukoudala.biscaytik@bizkaia.org";;;;;;;;;"P4806800A";"https://www.loiu.eus/efaktur/empresas/consultaUnidades.action?cif=P4806800A";"https://www.loiu.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MALLABIKO UDALA/AYUNTAMIENTO DE MALLABIA";;;;"Arteiz Kalea, 4 ";48269;"Mallabia";"Bizkaia";"mallabiakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4806900I";"https://www.mallabia.eus/efaktur/empresas/consultaUnidades.action?cif=P4806900I";"https://www.mallabia.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MAÑARIAKO UDALA/AYUNTAMIENTO DE MAÑARIA";;;;"E.B. Kirikiño, 12 ";48212;"Mañaria";"Bizkaia";"manariakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807000G";"https://www.xn--maaria-xwa.eus/efaktur/empresas/consultaUnidades.action?cif=P4807000G";"https://www.xn--maaria-xwa.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MARKINA-XEMEINGO UDALA/AYUNTAMIENTO DE MARKINA-XEMEIN";;;;"Goiko Portala, 3 ";48270;"Markina-Xemein ";"Bizkaia";"markinaxemeingoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807100E";"https://www.markina-xemein.eus/efaktur/empresas/consultaUnidades.action?cif=P4807100E";"https://www.markina-xemein.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MARURI-JATABEKO UDALA/AYUNTAMIENTO DE MARURI-JATABE";;;;"Erdigune, 68 ";48112;"Maruri";"Bizkaia";"ana.mentxakatorre@maruri-jatabe.net";;;;;;;;;"P4807200C";"https://www.maruri-jatabe.eus/efaktur/empresas/consultaUnidades.action?cif=P4807200C";"https://www.maruri-jatabe.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MENDATAKO UDALA/AYUNTAMIENTO DE MENDATA";;;;"Barrio Elexalde, 1 ";48382;"Mendata";"Bizkaia";"idazkaritza.mendaata@bizkaia.org";;;;;;;;;"P4807300A";"https://www.mendata.eus/efaktur/empresas/consultaUnidades.action?cif=P4807300A";"https://www.mendata.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MENDEXAKO UDALA/AYUNTAMIENTO DE MENDEXA";;;;"Zelaia Auzoa, 1 ";48289;"Mendexa";"Bizkaia";"mendexakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807400I";"https://www.mendexa.net/efaktur/empresas/consultaUnidades.action?cif=P4807400I";"https://www.mendexa.net/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MEÑAKAKO UDALA/AYUNTAMIENTO DE MEÑAKA";;;;"Elias Agirre Plaza, 1";48120;"Meñaka";"Bizkaia";"menakakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807500F";"https://www.xn--meaka-pta.eus/efaktur/empresas/consultaUnidades.action?cif=P4807500F";"https://www.xn--meaka-pta.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MORGAKO UDALA/AYUNTAMIENTO DE MORGA";;;;"Barrio Andra Mari, s/n ";48115;"Morga ";"Bizkaia";"morgakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807700B";"https://www.morga.eus/efaktur/empresas/consultaUnidades.action?cif=P4807700B";"https://www.morga.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MUNDAKAKO UDALA/AYUNTAMIENTO DE MUNDAKA";;;;"Lehendakari Agirre Enparantza, 1 ";48360;"Mundaka";"Bizkaia";"mundakakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807900H";"https://www.mundaka.org/efaktur/empresas/consultaUnidades.action?cif=P4807900H";"https://www.mundaka.org/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MUNITIBARKO UDALA/AYUNTAMIENTO DE MUNITIBAR";;;;"herriko Plaza, 6 Olalde Etxea";48381;"Munitibar";"Bizkaia";"munitibarrekoudala.biscaytik@bizkaia.org";;;;;;;;;"P4800800G";"https://www.munitibar.org/efaktur/empresas/consultaUnidades.action?cif=P4800800G";"https://www.munitibar.org/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MURUETAKO UDALA/AYUNTAMIENTO DE MURUETA";;;;"Barrio Larrabe, 27 ";48394;"Murueta";"Bizkaia";"muruetakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4808200B";"https://www.murueta.es/efaktur/empresas/consultaUnidades.action?cif=P4808200B";"https://www.murueta.es/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"MUXIKAKO UDALA/AYUNTAMIENTO DE MUXIKA";;;;"Ugarte, 1 ";48392;"Muxika ";"Bizkaia";"muxikakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807800J";"https://www.muxikakoudala.eus/efaktur/empresas/consultaUnidades.action?cif=P4807800J";"https://www.muxikakoudala.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"NABARNIZKO UDALA/AYUNTAMIENTO DE NABARNIZ";;;;"Barrio Elexalde, 2 ";48312;"Nabarniz";"Bizkaia";"idazkaria.nabarniz@bizkaia.org";;;;;;;;;"P4808400H";"https://www.nabarniz.eus/efaktur/empresas/consultaUnidades.action?cif=P4808400H";"https://www.nabarniz.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ONDARROAKO UDALA/AYUNTAMIENTO DE ONDARROA";;;;"Musika Enparantza, 1 ";48700;"Ondarroa ";"Bizkaia";"ondarroakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4808600C";;;0;0;"3.2"
0;0;"OROZKOKO UDALA/AYUNTAMIENTO DE OROZKO";;;;"Zubiaur Enparantza, z/g ";48410;"Orozko ";"Bizkaia";"orozkokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4808800I";"https://www.orozkoudala.com/efaktur/empresas/consultaUnidades.action?cif=P4808800I";"https://www.orozkoudala.com/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ORTUELLAKO UDALA/AYUNTAMIENTO DE ORTUELLA";;;;"Plaza 1º de Mayo, s/n ";48530;"Ortuella";"Bizkaia";"gestionpagos@ortuella.eus";;;;;;;;;"P4809600B";;"https://sede.ortuella.eus/sspp/services/sspp?wsdl";1;0;"3.2"
0;0;"OTXANDIOKO UDALA/AYUNTAMIENTO DE OTXANDIO";;;;"Plaza Nagusia, 1 ";48210;"Otxandio";"Bizkaia";"otxandiokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4808500E";"https://www.otxandio.eus/efaktur/empresas/consultaUnidades.action?cif=P4808500E";"https://www.otxandio.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"PLENTZIAKO UDALA/AYUNTAMIENTO DE PLENTZIA";;;;"Pza. del Astillero s/n";48620;"Plentzia";"Bizkaia";"plentziakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4809000E";"https://www.plentzia.eus/efaktur/empresas/consultaUnidades.action?cif=P4809000E";"https://www.plentzia.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"SANTURTZIKO UDALA/AYUNTAMIENTO DE SANTURTZI";;;;"Avenida Murrieta, 6 ";48980;"Santurtzi";"Bizkaia";"santurtzikoudala.biscaytik@bizkaia.org";;;;;;;;;"P4809500D";"https://www.santurtzi.net/efaktur/empresas/consultaUnidades.action?cif=P4809500D";"https://www.santurtzi.net/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"SESTAOKO UDALA/AYUNTAMIENTO DE SESTAO";;;;"Plaza Kasko, 4 ";48910;"Sestao";"Bizkaia";"sestaokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4809700J";"https://www.sestao.eus/efaktur/empresas/consultaUnidades.action?cif=P4809700J";"https://www.sestao.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"SONDIKAKO ELIZATEKO UDALA/AYUNTAMIENTO DE LA ANTEIGLESIA SONDIKA";;;;"Goronda Gane Bidea, 1 ";48150;"Sondika";"Bizkaia";"sondikakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4809800H";"https://www.sondika.eus/efaktur/empresas/consultaUnidades.action?cif=P4809800H";"https://www.sondika.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"SOPUERTAKO UDALA/AYUNTAMIENTO DE SOPUERTA";;;;"Barrio Mercadillo, 48 ";48190;"Sopuerta";"Bizkaia";"sopuertakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4810000B";"https://www.sopuerta.biz/efaktur/empresas/consultaUnidades.action?cif=P4810000B";"https://www.sopuerta.biz/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"SUKARRIETAKO UDALA/AYUNTAMIENTO DE SUKARRIETA - PEDERNALES";;;;"Ander Deuna Enparantza, 5 ";48395;"Sukarrieta";"Bizkaia";"udala.sukarrieta@bizkaia.org";;;;;;;;;"P4808900G";"https://www.sukarrieta.eus/efaktur/empresas/consultaUnidades.action?cif=P4808900G";"https://www.sukarrieta.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"TRAPAGARANGO UDALA/AYUNTAMIENTO DE TRAPAGARAN";;;;"Lauaxeta Enparantza, 1 ";48510;"Valle De Trapaga-Trapagaran ";"Bizkaia";"ayuntamiento.trapagaran@bizkaia.org";;;;;;;;;"P4809300I";"https://www.trapagaran.net/efaktur/empresas/consultaUnidades.action?cif=P4809300I";"https://www.trapagaran.net/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"TURTZIOZEKO UDALA/AYUNTAMIENTO DE TRUCIOS-TURTZIOZ";;;;"Avenida Lehendakari Agirre, 51 ";48880;"Turtzios";"Bizkaia";"turtziozkoudala.biscaytik@bizkaia.org";;;;;;;;;"P4810100J";"https://www.turtzioz.org/efaktur/empresas/consultaUnidades.action?cif=P4810100J";"https://www.turtzioz.org/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"TXORIERRIKO MANKOMUNITATEA/MANCOMUNIDAD DEL TXORIERRI";;;;"Txorierri Etorbidea, 9 Behea";48160;"Derio ";"Bizkaia";"txorierrikomankomunitatea.biscaytik@bizkaia.org";;;;;;;;;"P4800017H";"https://www.txorierri.eus/efaktur/empresas/consultaUnidades.action?cif=P4800017H";"https://www.txorierri.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"UBIDEKO UDALA/AYUNTAMIENTO DE UBIDE";;;;"San Juan, 4 ";48145;"Ubidea";"Bizkaia";"ayuntamiento.trapagaran@bizkaia.org";;;;;;;;;"P4810200H";"https://www.ubide.eus/efaktur/empresas/consultaUnidades.action?cif=P4810200H";"https://www.ubide.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"UGAO-MIRABALLESKO UDALA/AYUNTAMIENTO DE UGAO-MIRABALLES";;;;"Herriaren Enparantza, s/n ";48490;"Ugao-Miraballes ";"Bizkaia";"ugaokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4807600D";"https://www.ugao-miraballes.eus/efaktur/empresas/consultaUnidades.action?cif=P4807600D";"https://www.ugao-miraballes.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"URDULIZEKO UDALA/AYUNTAMIENTO DE URDULIZ";;;;"Elortza Plaza, 1 ";48610;"Urduliz";"Bizkaia";"urdulizkoudala.biscaytik@bizkaia.org";;;;;;;;;"P4810300F";"https://www.urduliz.eus/efaktur/empresas/consultaUnidades.action?cif=P4810300F";"https://www.urduliz.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"URDUÑAKO UDALA/AYUNTAMIENTO DE ORDUÑA";;;;"Foru Plaza, 1";48460;"Orduña";"Bizkaia";"urdunakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4808700A";"https://www.urduna.com/efaktur/empresas/consultaUnidades.action?cif=P4808700A";"https://www.urduna.com/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZALDIBARKO UDALA/AYUNTAMIENTO DE ZALDIBAR";;;;"Plaza Diputación, 1 ";48250;"Zaldibar ";"Bizkaia";"zaldibarkoudala.biscaytik@bizkaia.org";;;;;;;;;"P4810800E";"https://www.zaldibar.eus/efaktur/empresas/consultaUnidades.action?cif=P4810800E";"https://www.zaldibar.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZAMUDIOKO UDALA/AYUNTAMIENTO DE ZAMUDIO";;;;"Plaza Sabino Arana, 1 ";48170;"Zamudio ";"Bizkaia";"yuribarri@zamudiokoudala.net";;;;;;;;;"P4811000A";"https://www.zamudio.eus/efaktur/empresas/consultaUnidades.action?cif=P4811000A";"https://www.zamudio.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZARATAMOKO UDALA/AYUNTAMIENTO DE ZARATAMO";;;;"Elexalde kalea, 16 ";48480;"Zaratamo";"Bizkaia";"zaratamokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4811100I";"https://www.zaratamo.com/efaktur/empresas/consultaUnidades.action?cif=P4811100I";"https://www.zaratamo.com/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZEANURIKO UDALA/AYUNTAMIENTO DE ZEANURI";;;;"San Isidro Kalea, 10 ";48144;"Zeanuri";"Bizkaia";"zeanurikoudala.biscaytik@bizkaia.org";;;;;;;;;"P4802800E";"https://www.zeanuri.eus/efaktur/empresas/consultaUnidades.action?cif=P4802800E";"https://www.zeanuri.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZEBERIOKO UDALA/AYUNTAMIENTO DE ZEBERIO";;;;"Zubialde, 10 ";48499;"Zeberio ";"Bizkaia";"zeberiokoudala.biscaytik@bizkaia.org";;;;;;;;;"P4802900C";"https://www.zeberio.net/efaktur/empresas/consultaUnidades.action?cif=P4802900C";"https://www.zeberio.net/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZIERBENAKO UDALA/AYUNTAMIENTO DE ZIERBENA";;;;"La Cuesta, 1 ";48508;"Zierbena";"Bizkaia";"zierbenakoudala.biscaytik@bizkaia.org";;;;;;;;;"P4812800C";"https://www.zierbena.net/efaktur/empresas/consultaUnidades.action?cif=P4812800C";"https://www.zierbena.net/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"ZIORTZA-BOLIBARKO UDALA/AYUNTAMIENTO DE ZIORTZA-BOLIBAR";;;;"Domingo Ugartetxea, 3 ";48278;"Ziortza-Bolibar                                 ";"Bizkaia";"ziortzabolibarkoudala.biscaytik@bizkaia.org ";;;;;;;;;"P4800048C";"https://www.ziortza-bolibar.eus/efaktur/empresas/consultaUnidades.action?cif=P4800048C";"https://www.ziortza-bolibar.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"BUSTURIALDEKO MANKOMUNITATEA/MANCOMUNIDAD DE BUSTURIALDE";;;;"Alhondiga, 6 Bajo";48300;"Gernika-Lumo";"Bizkaia";"mank.ssbusturialdea@bizkaia.org";;;;;;;;;"P4800013G";"https://www.busturialdekomankomunitatea.org/efaktur/empresas/consultaUnidades.action?cif=P4800013G";"https://www.busturialdekomankomunitatea.org/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"LANESTOSAKO UDALA/AYUNTAMIENTO DE LANESTOSA";;;;"Manuela Sainz de Rozas, 1 ";48895;"Lanestosa ";"Bizkaia";"jmdeladehesa.lanestosa@bizkaia.org";;;;;;;;;"P4806100F";"https://www.lanestosa.eus/efaktur/empresas/consultaUnidades.action?cif=P4806100F";"https://www.lanestosa.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"UDAL SAREAK, S.A./UDAL SAREAK, S.A.";;;;"San Vicente, 8";48001;"Bilbao";"Bizkaia";"udalsareak.biscaytik@bizkaia.org";;;;;;;;;"A95104832";"https://www.efaktur.udalsareak.com/efaktur/empresas/consultaUnidades.action?cif=A95104832";"https://www.efaktur.udalsareak.com/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"URIBE KOSTAKO ZERBITZU MANKOMUNITATEA/MANCOMUNIDAD DE SERVICIOS URIBE KOSTA";;;;"Gatzarriñe, 2-4";48600;"Sopela";"Bizkaia";"uribekostakomankomunitatea.biscaytik@bizkaia.org";;;;;;;;;"P4800019D";"https://www.uribekosta.eus/efaktur/empresas/consultaUnidades.action?cif=P4800019D";"https://www.uribekosta.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"LEIOAKO UDALA / AYUNTAMIENTO DE LEIOA";;;;"Elexalde 1";48940;"Leioa";"Bizkaia";"kontabilitatea@leioa.net";;;;;;;;;"P4806400J";"https://fakturae.leioa.eus/web/files/P4806400J.XML";"https://fakturae.leioa.eus/ws/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"LEIOAKO SOINU ATADIA / CONSERVATORIO DE MUSICA DE LEIOA";;;;"Iparragirre 76";48940;"Leioa";"Bizkaia";"kontserbatorioa@leioa.net";;;;;;;;;"P4800041H";"https://fakturae.leioa.eus/web/files/P4800041H.XML";"https://fakturae.leioa.eus/ws/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"LEIOAKO EUSKARAREN ERAKUNDEA / EUSKALTEGI DE LEIOA";;;;"Iparragirre 78";48940;"Leioa";"Bizkaia";"euskaltegi@leioa.net";"mastizuzen@leioa.net";;;;;;;;"P4800042F";"https://fakturae.leioa.eus/web/files/P4800042F.XML";"https://fakturae.leioa.eus/ws/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"Getxoko Udala / Ayuntamiento de Getxo";;;;"c/ Fueros, 1";48992;"Getxo";"Bizkaia";"efaktura@getxo.eus";;"efaktura@getxo.eus";;;;;;;"P4805300C";"https://eudala.getxo.eus/solucionunica/efactura/a2webeFactura/files/P4805300C.xml";"https://eudala.getxo.eus/solucionunica/efactura/a2wsFactura/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"Getxo Kirolak";;;;"Avd. Los Chopos S/N";48992;"Getxo";"Bizkaia";"efaktura@getxo.eus";;"efaktura@getxo.eus";;;;;;;"G48117600";"https://eudala.getxo.eus/solucionunica/efactura/a2webeFactura/files/G48117600.xml";"https://eudala.getxo.eus/solucionunica/efactura/a2wsFactura/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"Getxoko Kultur Etxea / Aula de Cultura de Getxo";;;;"Villamonte A-8";48991;"Getxo";"Bizkaia";"efaktura@getxo.eus";;"efaktura@getxo.eus";;;;;;;"Q4800695A";"https://eudala.getxo.eus/solucionunica/efactura/a2webeFactura/files/Q4800695A.xml";"https://eudala.getxo.eus/solucionunica/efactura/a2wsFactura/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"Getxoko Musika Eskola / Escuela de Música de Getxo";;;;"Las Mercedes, 6";48930;"Getxo";"Bizkaia";"efaktura@getxo.eus";;"efaktura@getxo.eus";;;;;;;"P9805301J";"https://eudala.getxo.eus/solucionunica/efactura/a2webeFactura/files/P9805301J.xml";"https://eudala.getxo.eus/solucionunica/efactura/a2wsFactura/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"Getxoko Udal Egoitza / Residencia Municipal de Getxo";;;;"Calle Ormetxe, nº22";48992;"Getxo";"Bizkaia";"efaktura@getxo.eus";;"efaktura@getxo.eus";;;;;;;"P9805302H";"https://eudala.getxo.eus/solucionunica/efactura/a2webeFactura/files/P9805302H.xml";"https://eudala.getxo.eus/solucionunica/efactura/a2wsFactura/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"MUNGIAKO UDALA / AYUNTAMIENTO DE MUNGIA";;;;"CL TROBIKA, 1";48100;"Mungia";"Bizkaia";"kontuhartzailetza@mungia.eus";;;;;;;;;"P4808000F";"http://www.mungia.eus/documents/10965/186535/Mungiako+Udala/079b380c-4ce6-4448-8e51-60b72668ffdd";"https://webservice.face.gob.es/facturasspp";3;0;"3.2"
0;0;"ZALLAKO UDALA/AYUNTAMIENTO DE ZALLA";;;;"KOSME BIBANKO, 2 ";48860;"ZALLA";"Bizkaia";"SAC@ZALLA.ORG";;;;;;;;;"P4810900C";"https://sac.zalla.eus/FACTURAE/EF4KTUR";"https://webservice.face.gob.es/facturasspp";3;0;"3.2"
0;0;"MUSKIZKO UDALA/AYUNTAMIENTO DE MUSKIZ";;;;"San Juan, 2 ";48550;"Muskiz";"Bizkaia";"muskiz@muskiz.com";;;;;;;;;"P4808300J";"https://tramites.muskiz.com/efactur/a2efacturweb/files/P4808300J.xml";"https://tramites.muskiz.com/efactur/WebServices/wsSical/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"MUSKIZKO FORLAN/FORLAN DE MUSKIZ";;;;"Cendeja, 21";48550;"Muskiz";"Bizkaia";"muskiz@forlan.org";;;;;;;;;"P9808302E";"https://tramites.muskiz.com/efactur/a2efacturweb/files/P9808302E.xml";;0;0;"3.2"
0;0;"BIZKAIKO GARRAIO PARTZUERGOA/CONSORCIO DE TRANSPORTES DE BIZKAIA";;;;"Ugasko, 5";48014;"Bilbao";"Bizkaia";"ctb.biscaytik@bizkaia.org";;;;;;;;;"G48108203";"https://efaktur.ctb.eus/efaktur/empresas/consultaUnidades.action?cif=G48108203";"https://efaktur.ctb.eus/efaktur/ws/puntoEntrada.wsdl";2;0;"3.2"
0;0;"BERMEOKO GIZARTE ONGIZATERAKO UDAL PATRONATUA";;;;"AREILZA KALEA 4";48370;"BERMEO";"Bizkaia";"kontabilitatea@bermeo.eus";"Tlf: 946179160";;;;;;;;"P9802101G";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/web/files/P9802101G.xml";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/WS/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"BERMEOKO KIROL PATRONATUA";;;;"ARENE AUZOA Z/G";48370;"BERMEO";"Bizkaia";"kirolzuzendaria@bermeo.eus";"Tlf: 946179180";;;;;;;;"P4800047E";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/web/files/P4800047E.xml";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/WS/serviceLeyFACe2.asmx";3;0;"3.2"
0;0;"BERMEOKO UDALA";;;;"ERTZILLA KALEA 6-8";48370;"BERMEO";"Bizkaia";"udalkontabilitatea@bermeo.eus";"Tlf: 946179117";;;;;;;;"P4802100J";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/web/files/P4802100J.xml";"https://www.tramiteakonline.bermeokoudala.eus/efaktura/WS/serviceLeyFACe2.asmx";3;0;"3.2"
"Formato Facturae";;;;;;;;;;;;;;;;;;;;;;;;
0;0;"Abaltzisketako Udala";;;;"San Juan Enparantza  z/g";20269;"Abaltzisketa";"Gipuzkoa";"udala@abaltzisketa.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000100D";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=1";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Adunako Udala";;;;"Herriko Plaza, 1";20150;"Aduna";"Gipuzkoa";"udala@aduna.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000200B";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=2";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Aiako Udala";;;;"Gozategi Enparantza 1";20809;"Aia";"Gipuzkoa";"diruzaina@aia.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2001700J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=16";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Aizarnazabalgo Udala";;;;"Herriko Plaza, 1";20749;"Aizarnazabal";"Gipuzkoa";"udala@aizarnazabal.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000300J";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=3";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Aiztondo Zerbitzuen Mankomunitatea";;;;"Muñoa kalea, 36";20159;"Zizurkil";"Gipuzkoa";"aiztondo@udal.gipuzkoa.net";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"Q2000551H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=898";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
0;0;"Albizturko Udala";;;;"San Juan Enparantza  z/g";20495;"Albiztur";"Gipuzkoa";"udala@albiztur.eus";;;"https://w390w.gipuzkoa.net/WAS/HACI/HFAFacturaElectronicaWEB/services/FacturaElectronicaService";"uploadFile";"http://services.hfafacturaelectronica.g235.izfe.net/";"uploadFileReturn";;;"P2000400H";"https://w390w.gipuzkoa.net/WAS/HACI/HFAPortalProveedorWEB/DatosContratanteServlet?corpt=1&corpc=4";"https://w390w.gipuzkoa.net/WAS/HACI/HFAServiciosProveedoresWEB/services/FacturaSSPPWebServiceProxyPort";3;0;"3.2"
